197,"RULE 8 (Access a host through executing code on the machine)","AND",0
198,"RULE 8 (Access a host through executing code on the machine)","AND",0
199,"hasAccount('10.10.10.22_victim','10.10.10.22',user)","LEAF",1
200,"principalCompromised('10.10.10.22_victim')","OR",0
201,"RULE 11 (password sniffing)","AND",0
202,"execCode('10.10.10.23',root)","OR",0
203,"RULE 1 (local exploit)","AND",0
204,"vulExists('10.10.10.23','CVE-2013-2207',glibc,localExploit,privEscalation)","LEAF",1
205,"execCode('10.10.10.23',someUser)","OR",0
206,"RULE 2 (remote exploit of a server program)","AND",0
207,"netAccess('10.10.10.23',tcp,'22')","OR",0
208,"RULE 5 (multi-hop access)","AND",0
209,"hacl('10.10.10.1','10.10.10.23',tcp,'22')","LEAF",1
210,"RULE 5 (multi-hop access)","AND",0
211,"RULE 5 (multi-hop access)","AND",0
212,"RULE 5 (multi-hop access)","AND",0
213,"hacl('10.10.10.2','10.10.10.23',tcp,'22')","LEAF",1
214,"RULE 5 (multi-hop access)","AND",0
215,"RULE 5 (multi-hop access)","AND",0
216,"RULE 5 (multi-hop access)","AND",0
217,"hacl('10.10.10.21','10.10.10.23',tcp,'22')","LEAF",1
218,"RULE 5 (multi-hop access)","AND",0
219,"RULE 5 (multi-hop access)","AND",0
220,"RULE 5 (multi-hop access)","AND",0
221,"hacl('10.10.10.22','10.10.10.23',tcp,'22')","LEAF",1
222,"RULE 5 (multi-hop access)","AND",0
223,"RULE 5 (multi-hop access)","AND",0
224,"RULE 5 (multi-hop access)","AND",0
225,"hacl('10.10.10.3','10.10.10.23',tcp,'22')","LEAF",1
226,"RULE 5 (multi-hop access)","AND",0
227,"RULE 5 (multi-hop access)","AND",0
228,"RULE 6 (direct network access)","AND",0
229,"hacl(internet,'10.10.10.23',tcp,'22')","LEAF",1
230,"networkServiceInfo('10.10.10.23',openssh,tcp,'22',someUser)","LEAF",1
231,"vulExists('10.10.10.23','CVE-2008-5161',openssh,remoteExploit,privEscalation)","LEAF",1
232,"RULE 2 (remote exploit of a server program)","AND",0
233,"netAccess('10.10.10.23',tcp,'25')","OR",0
234,"RULE 5 (multi-hop access)","AND",0
235,"hacl('10.10.10.1','10.10.10.23',tcp,'25')","LEAF",1
236,"RULE 5 (multi-hop access)","AND",0
237,"RULE 5 (multi-hop access)","AND",0
238,"RULE 5 (multi-hop access)","AND",0
239,"hacl('10.10.10.2','10.10.10.23',tcp,'25')","LEAF",1
240,"RULE 5 (multi-hop access)","AND",0
241,"RULE 5 (multi-hop access)","AND",0
242,"RULE 5 (multi-hop access)","AND",0
243,"hacl('10.10.10.21','10.10.10.23',tcp,'25')","LEAF",1
244,"RULE 5 (multi-hop access)","AND",0
245,"RULE 5 (multi-hop access)","AND",0
246,"RULE 5 (multi-hop access)","AND",0
247,"hacl('10.10.10.22','10.10.10.23',tcp,'25')","LEAF",1
248,"RULE 5 (multi-hop access)","AND",0
249,"RULE 5 (multi-hop access)","AND",0
250,"RULE 5 (multi-hop access)","AND",0
251,"hacl('10.10.10.3','10.10.10.23',tcp,'25')","LEAF",1
252,"RULE 5 (multi-hop access)","AND",0
253,"RULE 5 (multi-hop access)","AND",0
254,"RULE 6 (direct network access)","AND",0
255,"hacl(internet,'10.10.10.23',tcp,'25')","LEAF",1
256,"networkServiceInfo('10.10.10.23',safari,tcp,'25',someUser)","LEAF",1
257,"vulExists('10.10.10.23','CVE-2015-2808',safari,remoteExploit,privEscalation)","LEAF",1
258,"execCode('10.10.10.23',user)","OR",0
259,"RULE 0 (When a principal is compromised any machine he has an account on will also be compromised)","AND",0
260,"canAccessHost('10.10.10.23')","OR",0
261,"RULE 8 (Access a host through executing code on the machine)","AND",0
262,"RULE 8 (Access a host through executing code on the machine)","AND",0
263,"hasAccount('10.10.10.23_victim','10.10.10.23',user)","LEAF",1
264,"principalCompromised('10.10.10.23_victim')","OR",0
265,"RULE 11 (password sniffing)","AND",0
266,"execCode('10.10.10.24',root)","OR",0
267,"RULE 1 (local exploit)","AND",0
268,"vulExists('10.10.10.24','CVE-2013-2207',glibc,localExploit,privEscalation)","LEAF",1
269,"execCode('10.10.10.24',someUser)","OR",0
270,"RULE 2 (remote exploit of a server program)","AND",0
271,"netAccess('10.10.10.24',tcp,'22')","OR",0
272,"RULE 5 (multi-hop access)","AND",0
273,"hacl('10.10.10.1','10.10.10.24',tcp,'22')","LEAF",1
274,"RULE 5 (multi-hop access)","AND",0
275,"RULE 5 (multi-hop access)","AND",0
276,"RULE 5 (multi-hop access)","AND",0
277,"hacl('10.10.10.2','10.10.10.24',tcp,'22')","LEAF",1
278,"RULE 5 (multi-hop access)","AND",0
279,"RULE 5 (multi-hop access)","AND",0
280,"RULE 5 (multi-hop access)","AND",0
281,"hacl('10.10.10.21','10.10.10.24',tcp,'22')","LEAF",1
282,"RULE 5 (multi-hop access)","AND",0
283,"RULE 5 (multi-hop access)","AND",0
284,"RULE 5 (multi-hop access)","AND",0
285,"hacl('10.10.10.22','10.10.10.24',tcp,'22')","LEAF",1
286,"RULE 5 (multi-hop access)","AND",0
287,"RULE 5 (multi-hop access)","AND",0
288,"RULE 5 (multi-hop access)","AND",0
289,"hacl('10.10.10.23','10.10.10.24',tcp,'22')","LEAF",1
290,"RULE 5 (multi-hop access)","AND",0
291,"RULE 5 (multi-hop access)","AND",0
292,"RULE 5 (multi-hop access)","AND",0
293,"hacl('10.10.10.3','10.10.10.24',tcp,'22')","LEAF",1
294,"RULE 5 (multi-hop access)","AND",0
295,"RULE 5 (multi-hop access)","AND",0
296,"RULE 6 (direct network access)","AND",0
297,"hacl(internet,'10.10.10.24',tcp,'22')","LEAF",1
298,"networkServiceInfo('10.10.10.24',openssh,tcp,'22',someUser)","LEAF",1
299,"vulExists('10.10.10.24','CVE-2008-5161',openssh,remoteExploit,privEscalation)","LEAF",1
300,"RULE 2 (remote exploit of a server program)","AND",0
301,"netAccess('10.10.10.24',tcp,'25')","OR",0
302,"RULE 5 (multi-hop access)","AND",0
303,"hacl('10.10.10.1','10.10.10.24',tcp,'25')","LEAF",1
304,"RULE 5 (multi-hop access)","AND",0
305,"RULE 5 (multi-hop access)","AND",0
306,"RULE 5 (multi-hop access)","AND",0
307,"hacl('10.10.10.2','10.10.10.24',tcp,'25')","LEAF",1
308,"RULE 5 (multi-hop access)","AND",0
309,"RULE 5 (multi-hop access)","AND",0
310,"RULE 5 (multi-hop access)","AND",0
311,"hacl('10.10.10.21','10.10.10.24',tcp,'25')","LEAF",1
312,"RULE 5 (multi-hop access)","AND",0
313,"RULE 5 (multi-hop access)","AND",0
314,"RULE 5 (multi-hop access)","AND",0
315,"hacl('10.10.10.22','10.10.10.24',tcp,'25')","LEAF",1
316,"RULE 5 (multi-hop access)","AND",0
317,"RULE 5 (multi-hop access)","AND",0
318,"RULE 5 (multi-hop access)","AND",0
319,"hacl('10.10.10.23','10.10.10.24',tcp,'25')","LEAF",1
320,"RULE 5 (multi-hop access)","AND",0
321,"RULE 5 (multi-hop access)","AND",0
322,"RULE 5 (multi-hop access)","AND",0
323,"hacl('10.10.10.3','10.10.10.24',tcp,'25')","LEAF",1
324,"RULE 5 (multi-hop access)","AND",0
325,"RULE 5 (multi-hop access)","AND",0
326,"RULE 6 (direct network access)","AND",0
327,"hacl(internet,'10.10.10.24',tcp,'25')","LEAF",1
328,"networkServiceInfo('10.10.10.24',safari,tcp,'25',someUser)","LEAF",1
329,"vulExists('10.10.10.24','CVE-2015-2808',safari,remoteExploit,privEscalation)","LEAF",1
330,"execCode('10.10.10.24',user)","OR",0
331,"RULE 0 (When a principal is compromised any machine he has an account on will also be compromised)","AND",0
332,"canAccessHost('10.10.10.24')","OR",0
333,"RULE 8 (Access a host through executing code on the machine)","AND",0
334,"RULE 8 (Access a host through executing code on the machine)","AND",0
335,"hasAccount('10.10.10.24_victim','10.10.10.24',user)","LEAF",1
336,"principalCompromised('10.10.10.24_victim')","OR",0
337,"RULE 11 (password sniffing)","AND",0
