105,"hacl('10.10.10.4','10.10.10.7',tcp,'22')","LEAF",1
106,"RULE 5 (multi-hop access)","AND",0
107,"RULE 5 (multi-hop access)","AND",0
108,"RULE 5 (multi-hop access)","AND",0
109,"hacl('10.10.10.5','10.10.10.7',tcp,'22')","LEAF",1
110,"RULE 5 (multi-hop access)","AND",0
111,"RULE 5 (multi-hop access)","AND",0
112,"RULE 5 (multi-hop access)","AND",0
113,"hacl('10.10.10.6','10.10.10.7',tcp,'22')","LEAF",1
114,"RULE 5 (multi-hop access)","AND",0
115,"RULE 5 (multi-hop access)","AND",0
116,"RULE 6 (direct network access)","AND",0
117,"hacl(internet,'10.10.10.7',tcp,'22')","LEAF",1
118,"networkServiceInfo('10.10.10.7',openssh,tcp,'22',someUser)","LEAF",1
119,"vulExists('10.10.10.7','CVE-2008-5161',openssh,remoteExploit,privEscalation)","LEAF",1
120,"RULE 2 (remote exploit of a server program)","AND",0
121,"netAccess('10.10.10.7',tcp,'25')","OR",0
122,"RULE 5 (multi-hop access)","AND",0
123,"hacl('10.10.10.4','10.10.10.7',tcp,'25')","LEAF",1
124,"RULE 5 (multi-hop access)","AND",0
125,"RULE 5 (multi-hop access)","AND",0
126,"RULE 5 (multi-hop access)","AND",0
127,"hacl('10.10.10.5','10.10.10.7',tcp,'25')","LEAF",1
128,"RULE 5 (multi-hop access)","AND",0
129,"RULE 5 (multi-hop access)","AND",0
130,"RULE 5 (multi-hop access)","AND",0
131,"hacl('10.10.10.6','10.10.10.7',tcp,'25')","LEAF",1
132,"RULE 5 (multi-hop access)","AND",0
133,"RULE 5 (multi-hop access)","AND",0
134,"RULE 6 (direct network access)","AND",0
135,"hacl(internet,'10.10.10.7',tcp,'25')","LEAF",1
136,"networkServiceInfo('10.10.10.7',safari,tcp,'25',someUser)","LEAF",1
137,"vulExists('10.10.10.7','CVE-2015-2808',safari,remoteExploit,privEscalation)","LEAF",1
138,"execCode('10.10.10.7',user)","OR",0
139,"RULE 0 (When a principal is compromised any machine he has an account on will also be compromised)","AND",0
140,"canAccessHost('10.10.10.7')","OR",0
141,"RULE 8 (Access a host through executing code on the machine)","AND",0
142,"RULE 8 (Access a host through executing code on the machine)","AND",0
143,"hasAccount('10.10.10.7_victim','10.10.10.7',user)","LEAF",1
144,"principalCompromised('10.10.10.7_victim')","OR",0
145,"RULE 11 (password sniffing)","AND",0
