198,"RULE 5 (multi-hop access)","AND",0
199,"RULE 5 (multi-hop access)","AND",0
200,"hacl('10.10.10.21','10.10.10.22',tcp,'25')","LEAF",1
201,"RULE 5 (multi-hop access)","AND",0
202,"RULE 5 (multi-hop access)","AND",0
203,"RULE 5 (multi-hop access)","AND",0
204,"hacl('10.10.10.3','10.10.10.22',tcp,'25')","LEAF",1
205,"RULE 5 (multi-hop access)","AND",0
206,"RULE 5 (multi-hop access)","AND",0
207,"RULE 6 (direct network access)","AND",0
208,"hacl(internet,'10.10.10.22',tcp,'25')","LEAF",1
209,"networkServiceInfo('10.10.10.22',safari,tcp,'25',someUser)","LEAF",1
210,"vulExists('10.10.10.22','CVE-2015-2808',safari,remoteExploit,privEscalation)","LEAF",1
211,"RULE 5 (multi-hop access)","AND",0
212,"RULE 5 (multi-hop access)","AND",0
213,"execCode('10.10.10.22',user)","OR",0
214,"RULE 0 (When a principal is compromised any machine he has an account on will also be compromised)","AND",0
215,"canAccessHost('10.10.10.22')","OR",0
216,"RULE 8 (Access a host through executing code on the machine)","AND",0
217,"RULE 8 (Access a host through executing code on the machine)","AND",0
218,"hasAccount('10.10.10.22_victim','10.10.10.22',user)","LEAF",1
219,"principalCompromised('10.10.10.22_victim')","OR",0
220,"RULE 11 (password sniffing)","AND",0
221,"RULE 5 (multi-hop access)","AND",0
222,"hacl('10.10.10.23','10.10.10.13',tcp,'25')","LEAF",1
223,"execCode('10.10.10.23',root)","OR",0
224,"RULE 1 (local exploit)","AND",0
225,"vulExists('10.10.10.23','CVE-2013-2207',glibc,localExploit,privEscalation)","LEAF",1
226,"execCode('10.10.10.23',someUser)","OR",0
227,"RULE 2 (remote exploit of a server program)","AND",0
228,"netAccess('10.10.10.23',tcp,'22')","OR",0
229,"RULE 5 (multi-hop access)","AND",0
230,"hacl('10.10.10.1','10.10.10.23',tcp,'22')","LEAF",1
231,"RULE 5 (multi-hop access)","AND",0
232,"RULE 5 (multi-hop access)","AND",0
233,"RULE 5 (multi-hop access)","AND",0
234,"hacl('10.10.10.2','10.10.10.23',tcp,'22')","LEAF",1
235,"RULE 5 (multi-hop access)","AND",0
236,"RULE 5 (multi-hop access)","AND",0
237,"RULE 5 (multi-hop access)","AND",0
238,"hacl('10.10.10.21','10.10.10.23',tcp,'22')","LEAF",1
239,"RULE 5 (multi-hop access)","AND",0
240,"RULE 5 (multi-hop access)","AND",0
241,"RULE 5 (multi-hop access)","AND",0
242,"hacl('10.10.10.22','10.10.10.23',tcp,'22')","LEAF",1
243,"RULE 5 (multi-hop access)","AND",0
244,"RULE 5 (multi-hop access)","AND",0
245,"RULE 5 (multi-hop access)","AND",0
246,"hacl('10.10.10.3','10.10.10.23',tcp,'22')","LEAF",1
247,"RULE 5 (multi-hop access)","AND",0
248,"RULE 5 (multi-hop access)","AND",0
249,"RULE 6 (direct network access)","AND",0
250,"hacl(internet,'10.10.10.23',tcp,'22')","LEAF",1
251,"networkServiceInfo('10.10.10.23',openssh,tcp,'22',someUser)","LEAF",1
252,"vulExists('10.10.10.23','CVE-2008-5161',openssh,remoteExploit,privEscalation)","LEAF",1
253,"RULE 2 (remote exploit of a server program)","AND",0
254,"netAccess('10.10.10.23',tcp,'25')","OR",0
255,"RULE 5 (multi-hop access)","AND",0
256,"hacl('10.10.10.1','10.10.10.23',tcp,'25')","LEAF",1
257,"RULE 5 (multi-hop access)","AND",0
258,"RULE 5 (multi-hop access)","AND",0
259,"RULE 5 (multi-hop access)","AND",0
260,"hacl('10.10.10.2','10.10.10.23',tcp,'25')","LEAF",1
261,"RULE 5 (multi-hop access)","AND",0
262,"RULE 5 (multi-hop access)","AND",0
263,"RULE 5 (multi-hop access)","AND",0
264,"hacl('10.10.10.21','10.10.10.23',tcp,'25')","LEAF",1
265,"RULE 5 (multi-hop access)","AND",0
266,"RULE 5 (multi-hop access)","AND",0
267,"RULE 5 (multi-hop access)","AND",0
268,"hacl('10.10.10.22','10.10.10.23',tcp,'25')","LEAF",1
269,"RULE 5 (multi-hop access)","AND",0
270,"RULE 5 (multi-hop access)","AND",0
271,"RULE 5 (multi-hop access)","AND",0
272,"hacl('10.10.10.3','10.10.10.23',tcp,'25')","LEAF",1
273,"RULE 5 (multi-hop access)","AND",0
274,"RULE 5 (multi-hop access)","AND",0
275,"RULE 6 (direct network access)","AND",0
276,"hacl(internet,'10.10.10.23',tcp,'25')","LEAF",1
277,"networkServiceInfo('10.10.10.23',safari,tcp,'25',someUser)","LEAF",1
278,"vulExists('10.10.10.23','CVE-2015-2808',safari,remoteExploit,privEscalation)","LEAF",1
279,"RULE 5 (multi-hop access)","AND",0
280,"RULE 5 (multi-hop access)","AND",0
281,"execCode('10.10.10.23',user)","OR",0
282,"RULE 0 (When a principal is compromised any machine he has an account on will also be compromised)","AND",0
283,"canAccessHost('10.10.10.23')","OR",0
284,"RULE 8 (Access a host through executing code on the machine)","AND",0
285,"RULE 8 (Access a host through executing code on the machine)","AND",0
286,"hasAccount('10.10.10.23_victim','10.10.10.23',user)","LEAF",1
287,"principalCompromised('10.10.10.23_victim')","OR",0
288,"RULE 11 (password sniffing)","AND",0
289,"RULE 5 (multi-hop access)","AND",0
290,"hacl('10.10.10.3','10.10.10.13',tcp,'25')","LEAF",1
291,"RULE 5 (multi-hop access)","AND",0
292,"RULE 5 (multi-hop access)","AND",0
293,"RULE 5 (multi-hop access)","AND",0
294,"hacl('10.10.10.4','10.10.10.13',tcp,'25')","LEAF",1
295,"execCode('10.10.10.4',root)","OR",0
296,"RULE 1 (local exploit)","AND",0
297,"vulExists('10.10.10.4','CVE-2013-2207',glibc,localExploit,privEscalation)","LEAF",1
298,"execCode('10.10.10.4',someUser)","OR",0
299,"RULE 2 (remote exploit of a server program)","AND",0
300,"netAccess('10.10.10.4',tcp,'22')","OR",0
301,"RULE 6 (direct network access)","AND",0
302,"hacl(internet,'10.10.10.4',tcp,'22')","LEAF",1
303,"networkServiceInfo('10.10.10.4',openssh,tcp,'22',someUser)","LEAF",1
304,"vulExists('10.10.10.4','CVE-2008-5161',openssh,remoteExploit,privEscalation)","LEAF",1
305,"RULE 2 (remote exploit of a server program)","AND",0
306,"netAccess('10.10.10.4',tcp,'25')","OR",0
307,"RULE 6 (direct network access)","AND",0
308,"hacl(internet,'10.10.10.4',tcp,'25')","LEAF",1
309,"networkServiceInfo('10.10.10.4',safari,tcp,'25',someUser)","LEAF",1
310,"vulExists('10.10.10.4','CVE-2015-2808',safari,remoteExploit,privEscalation)","LEAF",1
311,"RULE 5 (multi-hop access)","AND",0
312,"RULE 5 (multi-hop access)","AND",0
313,"execCode('10.10.10.4',user)","OR",0
314,"RULE 0 (When a principal is compromised any machine he has an account on will also be compromised)","AND",0
315,"canAccessHost('10.10.10.4')","OR",0
316,"RULE 8 (Access a host through executing code on the machine)","AND",0
317,"RULE 8 (Access a host through executing code on the machine)","AND",0
318,"hasAccount('10.10.10.4_victim','10.10.10.4',user)","LEAF",1
319,"principalCompromised('10.10.10.4_victim')","OR",0
320,"RULE 11 (password sniffing)","AND",0
321,"RULE 5 (multi-hop access)","AND",0
322,"hacl('10.10.10.5','10.10.10.13',tcp,'25')","LEAF",1
323,"execCode('10.10.10.5',root)","OR",0
324,"RULE 1 (local exploit)","AND",0
325,"vulExists('10.10.10.5','CVE-2013-2207',glibc,localExploit,privEscalation)","LEAF",1
326,"execCode('10.10.10.5',someUser)","OR",0
327,"RULE 2 (remote exploit of a server program)","AND",0
328,"netAccess('10.10.10.5',tcp,'22')","OR",0
329,"RULE 5 (multi-hop access)","AND",0
330,"hacl('10.10.10.4','10.10.10.5',tcp,'22')","LEAF",1
331,"RULE 5 (multi-hop access)","AND",0
332,"RULE 5 (multi-hop access)","AND",0
333,"RULE 6 (direct network access)","AND",0
334,"hacl(internet,'10.10.10.5',tcp,'22')","LEAF",1
335,"networkServiceInfo('10.10.10.5',openssh,tcp,'22',someUser)","LEAF",1
336,"vulExists('10.10.10.5','CVE-2008-5161',openssh,remoteExploit,privEscalation)","LEAF",1
337,"RULE 2 (remote exploit of a server program)","AND",0
338,"netAccess('10.10.10.5',tcp,'25')","OR",0
339,"RULE 5 (multi-hop access)","AND",0
340,"hacl('10.10.10.4','10.10.10.5',tcp,'25')","LEAF",1
341,"RULE 5 (multi-hop access)","AND",0
342,"RULE 5 (multi-hop access)","AND",0
343,"RULE 6 (direct network access)","AND",0
344,"hacl(internet,'10.10.10.5',tcp,'25')","LEAF",1
345,"networkServiceInfo('10.10.10.5',safari,tcp,'25',someUser)","LEAF",1
346,"vulExists('10.10.10.5','CVE-2015-2808',safari,remoteExploit,privEscalation)","LEAF",1
347,"RULE 5 (multi-hop access)","AND",0
348,"RULE 5 (multi-hop access)","AND",0
349,"execCode('10.10.10.5',user)","OR",0
350,"RULE 0 (When a principal is compromised any machine he has an account on will also be compromised)","AND",0
351,"canAccessHost('10.10.10.5')","OR",0
352,"RULE 8 (Access a host through executing code on the machine)","AND",0
353,"RULE 8 (Access a host through executing code on the machine)","AND",0
354,"hasAccount('10.10.10.5_victim','10.10.10.5',user)","LEAF",1
355,"principalCompromised('10.10.10.5_victim')","OR",0
356,"RULE 11 (password sniffing)","AND",0
357,"RULE 5 (multi-hop access)","AND",0
358,"hacl('10.10.10.6','10.10.10.13',tcp,'25')","LEAF",1
359,"execCode('10.10.10.6',root)","OR",0
360,"RULE 1 (local exploit)","AND",0
361,"vulExists('10.10.10.6','CVE-2013-2207',glibc,localExploit,privEscalation)","LEAF",1
362,"execCode('10.10.10.6',someUser)","OR",0
363,"RULE 2 (remote exploit of a server program)","AND",0
364,"netAccess('10.10.10.6',tcp,'22')","OR",0
365,"RULE 5 (multi-hop access)","AND",0
366,"hacl('10.10.10.4','10.10.10.6',tcp,'22')","LEAF",1
367,"RULE 5 (multi-hop access)","AND",0
368,"RULE 5 (multi-hop access)","AND",0
369,"RULE 5 (multi-hop access)","AND",0
370,"hacl('10.10.10.5','10.10.10.6',tcp,'22')","LEAF",1
371,"RULE 5 (multi-hop access)","AND",0
372,"RULE 5 (multi-hop access)","AND",0
373,"RULE 6 (direct network access)","AND",0
374,"hacl(internet,'10.10.10.6',tcp,'22')","LEAF",1
375,"networkServiceInfo('10.10.10.6',openssh,tcp,'22',someUser)","LEAF",1
376,"vulExists('10.10.10.6','CVE-2008-5161',openssh,remoteExploit,privEscalation)","LEAF",1
377,"RULE 2 (remote exploit of a server program)","AND",0
378,"netAccess('10.10.10.6',tcp,'25')","OR",0
379,"RULE 5 (multi-hop access)","AND",0
380,"hacl('10.10.10.4','10.10.10.6',tcp,'25')","LEAF",1
381,"RULE 5 (multi-hop access)","AND",0
382,"RULE 5 (multi-hop access)","AND",0
383,"RULE 5 (multi-hop access)","AND",0
384,"hacl('10.10.10.5','10.10.10.6',tcp,'25')","LEAF",1
385,"RULE 5 (multi-hop access)","AND",0
386,"RULE 5 (multi-hop access)","AND",0
387,"RULE 6 (direct network access)","AND",0
388,"hacl(internet,'10.10.10.6',tcp,'25')","LEAF",1
389,"networkServiceInfo('10.10.10.6',safari,tcp,'25',someUser)","LEAF",1
390,"vulExists('10.10.10.6','CVE-2015-2808',safari,remoteExploit,privEscalation)","LEAF",1
391,"RULE 5 (multi-hop access)","AND",0
392,"RULE 5 (multi-hop access)","AND",0
393,"execCode('10.10.10.6',user)","OR",0
394,"RULE 0 (When a principal is compromised any machine he has an account on will also be compromised)","AND",0
395,"canAccessHost('10.10.10.6')","OR",0
396,"RULE 8 (Access a host through executing code on the machine)","AND",0
397,"RULE 8 (Access a host through executing code on the machine)","AND",0
398,"hasAccount('10.10.10.6_victim','10.10.10.6',user)","LEAF",1
399,"principalCompromised('10.10.10.6_victim')","OR",0
400,"RULE 11 (password sniffing)","AND",0
401,"RULE 6 (direct network access)","AND",0
402,"hacl(internet,'10.10.10.13',tcp,'25')","LEAF",1
403,"networkServiceInfo('10.10.10.13',openssl,tcp,'25',someUser)","LEAF",1
404,"vulExists('10.10.10.13','CVE-2016-0800',openssl,remoteExploit,privEscalation)","LEAF",1
405,"RULE 2 (remote exploit of a server program)","AND",0
406,"netAccess('10.10.10.13',tcp,'80')","OR",0
407,"RULE 5 (multi-hop access)","AND",0
408,"hacl('10.10.10.1','10.10.10.13',tcp,'80')","LEAF",1
409,"RULE 5 (multi-hop access)","AND",0
410,"RULE 5 (multi-hop access)","AND",0
411,"RULE 5 (multi-hop access)","AND",0
412,"hacl('10.10.10.2','10.10.10.13',tcp,'80')","LEAF",1
413,"RULE 5 (multi-hop access)","AND",0
414,"RULE 5 (multi-hop access)","AND",0
415,"RULE 5 (multi-hop access)","AND",0
416,"hacl('10.10.10.21','10.10.10.13',tcp,'80')","LEAF",1
417,"RULE 5 (multi-hop access)","AND",0
418,"RULE 5 (multi-hop access)","AND",0
419,"RULE 5 (multi-hop access)","AND",0
420,"hacl('10.10.10.22','10.10.10.13',tcp,'80')","LEAF",1
421,"RULE 5 (multi-hop access)","AND",0
422,"RULE 5 (multi-hop access)","AND",0
423,"RULE 5 (multi-hop access)","AND",0
424,"hacl('10.10.10.23','10.10.10.13',tcp,'80')","LEAF",1
425,"RULE 5 (multi-hop access)","AND",0
426,"RULE 5 (multi-hop access)","AND",0
427,"RULE 5 (multi-hop access)","AND",0
428,"hacl('10.10.10.3','10.10.10.13',tcp,'80')","LEAF",1
429,"RULE 5 (multi-hop access)","AND",0
430,"RULE 5 (multi-hop access)","AND",0
431,"RULE 5 (multi-hop access)","AND",0
432,"hacl('10.10.10.4','10.10.10.13',tcp,'80')","LEAF",1
433,"RULE 5 (multi-hop access)","AND",0
434,"RULE 5 (multi-hop access)","AND",0
435,"RULE 5 (multi-hop access)","AND",0
436,"hacl('10.10.10.5','10.10.10.13',tcp,'80')","LEAF",1
437,"RULE 5 (multi-hop access)","AND",0
438,"RULE 5 (multi-hop access)","AND",0
439,"RULE 5 (multi-hop access)","AND",0
440,"hacl('10.10.10.6','10.10.10.13',tcp,'80')","LEAF",1
441,"RULE 5 (multi-hop access)","AND",0
442,"RULE 5 (multi-hop access)","AND",0
443,"RULE 6 (direct network access)","AND",0
444,"hacl(internet,'10.10.10.13',tcp,'80')","LEAF",1
445,"networkServiceInfo('10.10.10.13',http_server,tcp,'80',someUser)","LEAF",1
446,"vulExists('10.10.10.13','CVE-2012-0053',http_server,remoteExploit,privEscalation)","LEAF",1
447,"RULE 2 (remote exploit of a server program)","AND",0
448,"networkServiceInfo('10.10.10.13',java_system_application_server,tcp,'80',someUser)","LEAF",1
449,"vulExists('10.10.10.13','CVE-2010-0386',java_system_application_server,remoteExploit,privEscalation)","LEAF",1
450,"RULE 2 (remote exploit of a server program)","AND",0
451,"netAccess('10.10.10.13',tcp,'8180')","OR",0
452,"RULE 5 (multi-hop access)","AND",0
453,"hacl('10.10.10.1','10.10.10.13',tcp,'8180')","LEAF",1
454,"RULE 5 (multi-hop access)","AND",0
455,"RULE 5 (multi-hop access)","AND",0
456,"RULE 5 (multi-hop access)","AND",0
457,"hacl('10.10.10.2','10.10.10.13',tcp,'8180')","LEAF",1
458,"RULE 5 (multi-hop access)","AND",0
459,"RULE 5 (multi-hop access)","AND",0
460,"RULE 5 (multi-hop access)","AND",0
461,"hacl('10.10.10.21','10.10.10.13',tcp,'8180')","LEAF",1
462,"RULE 5 (multi-hop access)","AND",0
463,"RULE 5 (multi-hop access)","AND",0
464,"RULE 5 (multi-hop access)","AND",0
465,"hacl('10.10.10.22','10.10.10.13',tcp,'8180')","LEAF",1
466,"RULE 5 (multi-hop access)","AND",0
467,"RULE 5 (multi-hop access)","AND",0
468,"RULE 5 (multi-hop access)","AND",0
469,"hacl('10.10.10.23','10.10.10.13',tcp,'8180')","LEAF",1
470,"RULE 5 (multi-hop access)","AND",0
471,"RULE 5 (multi-hop access)","AND",0
472,"RULE 5 (multi-hop access)","AND",0
473,"hacl('10.10.10.3','10.10.10.13',tcp,'8180')","LEAF",1
474,"RULE 5 (multi-hop access)","AND",0
475,"RULE 5 (multi-hop access)","AND",0
476,"RULE 5 (multi-hop access)","AND",0
477,"hacl('10.10.10.4','10.10.10.13',tcp,'8180')","LEAF",1
478,"RULE 5 (multi-hop access)","AND",0
479,"RULE 5 (multi-hop access)","AND",0
480,"RULE 5 (multi-hop access)","AND",0
